"Data Source","World Development Indicators",

"Last Updated Date","2025-01-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Algeria","DZA","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.915","39.024","41.94","44.45","51.285","46.011","41.786","44.585","47.868","50.641","46.921","46.026","43.872","34.204","31.24","24.396","27.937","24.43","21.78","22.161","22.803","27.872","25.459","25.664","30.376","26.227","30.292","30.745","31.119","35.748","33.843","31.662","30.447",
"East Asia & Pacific (excluding high income)","EAP","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.96671219498497","5.00303588976759","5.57121812443319","6.47217012387613","6.79116946644256","7.14848176722502","7.46258703657852","7.96469174404956","8.43360995156293","8.40691408288063","9.22658692550767","9.98360270301316","10.4135485590547","10.5283935385458","10.9170406084977","10.6290579887856","10.2812869742989","10.2856893841486","10.461231776287","9.90528303109471","10.0652183936243","9.84215463417496","9.97904999937609","10.1866704996883","10.5211154112244","10.319965197016","10.0732495977501","9.66290522690969","9.8581610300399","11.4577854330805","11.5328829322326","12.665139644121","13.0682593441724",
"Early-demographic dividend","EAR","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.1972405468138","15.3732636439577","15.8460293094695","16.3683986736231","16.8833166106082","16.5717118496521","16.4581122943999","16.7000347875283","17.0025500140766","17.2564138282005","17.4885447984576","17.9937639039481","17.8630606575212","17.8275081162928","18.027825768319","17.7064266067809","17.4687111182743","17.5762608081921","18.0381391386423","17.9906216566798","18.1705642214548","18.8764682499719","18.9466013837161","18.8944572855741","19.4702355877302","19.4007575991804","19.6120133526034","19.7328067916735","18.3128097377316","19.8748631857392","18.0559408186321","16.0567344251565","14.877962422473",
"East Asia & Pacific","EAS","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.10503626572231","5.15947518563591","5.73547459916306","6.51097427025674","6.80423073769916","7.17916924154406","7.48690430215135","8.20357824485921","8.66092003490719","8.51859123598439","9.30686875191864","10.0088820674788","10.4254831496469","10.4965262191812","10.8036326808956","10.5085320547201","10.1500204847148","10.1563889849227","10.468269231237","9.93153555078913","10.0225176224872","9.80708034638466","9.8916454712194","10.0770571174136","10.3735553266366","10.1710190234598","9.91173987897313","9.48830728408202","9.66470791943889","11.2151883044114","11.1950378185841","12.1625766271054","12.5047081742665",
"Europe & Central Asia (excluding high income)","ECA","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.12102586642394","10.6208943528779","12.1898453456303","13.8231043068951","16.0934185608532","18.0934770325086","18.6392108210675","20.1830248368966","20.7644100379789","19.439139549458","19.6337802198666","19.93216759461","19.3719104420384","18.9537379460605","17.9920234748903","16.9001706230349","16.0753361229455","16.3418554598716","19.3456814103616","18.4004220840614","17.1291093991991","16.8212819542935","17.1267326125945","17.9244998999716","17.8095051944169","17.9633006514629","17.7097456918129","17.08491262609","18.4378720725636","19.5957033078776","18.4076828488303","16.1729532462258","15.1605958696687",
"Europe & Central Asia","ECS","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.8652872252994","15.9086239003198","18.2304140570782","19.6074248529828","20.3022750006288","20.9764483350242","21.2633727077699","21.5652102484917","21.2547231042965","19.6571120502163","18.877534085814","18.8909335899267","19.1077566894347","19.0399717949496","18.5714895098202","17.6551664280358","15.9635894542097","16.0039594530218","19.984244835211","20.1241003410716","19.8728098459772","20.6981745300186","21.0754745194514","20.7002357598813","20.1144089556411","19.2864292673128","18.0689221561434","17.00469023306","16.6134977312976","18.3513109229045","17.6970355033193","15.4325911118729","14.711987940353",
"Ecuador","ECU","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.172","9.147","9.275","9.332","9.364","9.411","9.493","9.269","9.607","9.768","8.551","9.524","10.849","10.204","7.864","7.926","7.017","9.163","9.864","9.286","8.899","8.538","8.332","9.031","8.824","10.349","8.465","7.956","8.733","11.079","9.225","8.403","7.782",
"Egypt, Arab Rep.","EGY","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.165","25.407","30.943","31.111","30.995","25.592","24.016","23.265","20.445","24.99","27.632","26.4","29.427","28.373","31.24","30.516","25.076","25.536","25.219","24.583","29.425","34.44","34.119","32.198","34.16","33.655","32.644","26.252","20.631","18.463","18.21","19.058","19.073",
"Euro area","EMU","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.3092449032343","19.2856829358196","23.1695775021599","25.0311788907508","24.7480633698868","25.230755486825","24.8827552991921","23.1641307823738","21.9612262981151","19.5547680945787","17.519382186789","17.8292279249448","18.1924374389028","18.7390692083167","19.3255562518761","18.0549471671804","16.3656832512088","17.0051621067899","21.7971578262536","23.027516250222","23.70760625444","26.4359055636703","27.6486892676477","27.211410507574","25.7630855107613","24.1041815676123","21.7407102708672","19.7122825853846","18.3501660286457","20.4193791074388","19.7190326770057","17.033962059117","16.677618207664",
"Eritrea","ERI","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.323","9.576","9.718","9.797","9.666","9.631","9.791","9.937","10.09","10.142","10.277","10.304","10.262","10.047","10.027","9.944","9.953","9.844","10.012","10.228","10.073","9.851","9.687","9.623","9.758","9.707","9.685","9.469","9.489","10.732","10.589","9.647","9.467",
"Spain","ESP","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.683","33.014","42.199","44.892","41.812","41.761","39.019","35.397","29.101","25.258","20.72","21.544","22.328","22.48","19.642","17.886","18.087","24.443","37.71","41.453","46.158","52.829","55.444","53.169","48.353","44.445","38.594","34.362","32.555","38.312","34.844","29.852","28.753",
"Estonia","EST","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.402","7.39","10.868","11.336","13.948","15.774","18.436","14.84","22.048","21.114","23.847","20.194","26.721","25.603","15.123","12.118","10.097","12.032","27.41","32.938","22.386","20.862","18.704","14.975","14.342","14.125","12.175","12.076","11.623","18.417","16.622","18.392","17.207",
"Ethiopia","ETH","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.68","4.787","4.655","4.528","4.523","4.701","4.87","5.169","5.447","5.128","4.699","4.477","4.304","3.973","3.602","3.464","3.468","3.462","3.465","3.44","3.425","3.417","3.429","3.631","3.811","4.025","4.241","4.497","4.729","6.359","6.246","5.412","5.436",
"European Union","EUU","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.09273961417","20.1841639544661","23.6212867642935","24.8895858358205","24.2516517403105","24.4026922601258","23.3092720213403","21.7966537828533","21.9584078921026","20.6763314429197","20.1343149390394","20.93873135488","20.9118431006692","21.3111959125151","21.3617068369057","19.5468441409223","16.9933939867323","16.9225637892403","21.4958148257144","22.932340831009","23.7276726070708","25.9344720917373","26.9269523995493","25.9812627590333","24.2424951538878","22.4324122134585","20.1076284681999","18.1285056042435","16.9765293550176","18.9763655341522","18.7281518119535","16.3602043693303","16.1928162038384",
"Fragile and conflict affected situations","FCS","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.35199504200637","9.24617863399079","9.28181407403719","9.45558520095979","10.0655083502768","10.4290546626503","10.556612660834","10.828076034647","11.1722482101603","11.2464506553207","11.2883212126501","11.3312759544202","11.1749448911835","10.9758381541733","10.6885344900085","10.5355422484608","10.5265854878665","10.6336380184217","10.5493777823771","10.9824234601569","11.2545112226962","11.585968567046","11.5712758071482","11.6799029576084","12.0179212287499","12.2712463897194","12.5513154241792","12.4941660029909","12.5146142888452","14.0546660993798","13.7146562331486","11.7603313896047","11.3158875564792",
"Finland","FIN","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.941","24.485","30.8","31.162","40.635","41.187","35.194","34.36","29.653","29.333","27.321","28.8","28.102","27.404","26.78","25.774","16.426","16.337","21.376","21.288","19.934","18.868","19.817","20.454","22.304","20.057","20.041","16.958","17.128","21.193","17.058","14.138","16.107",
"Fiji","FJI","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.434","10.586","10.727","10.642","10.76","10.751","10.974","11.06","11.032","11.101","11.192","11.44","11.509","11.575","9.64","10.26","11.044","11.708","12.469","13.059","13.694","13.936","14.205","14.439","14.638","14.992","15.241","15.46","15.647","17.142","16.832","15.778","15.519",
"France","FRA","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.486","21.396","25.199","28.396","26.753","27.23","28.568","25.904","26.074","20.484","17.91","18.846","17.179","19.667","21.225","22.447","19.644","19.214","24.006","23.592","23.018","24.949","24.363","24.828","25.262","24.938","22.572","20.953","19.929","20.398","19.283","17.851","17.274",
"Faroe Islands","FRO","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.51","42.32","42.317","41.392","39.756","38.832","37.786","37.033","37.099","36.807","36.089","34.749","33.738","33.094","32.195","33.287","33.715","34.829","35.349","35.935","35.403","35.213","35.428","35.72","35.907","36.215","36.527","36.775","36.691","39.777","38.295","36.548","36.368",
"United Kingdom","GBR","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.845","15.613","17.403","16.27","15.454","14.83","13.464","12.315","12.293","11.874","10.191","10.779","11.236","10.618","12.934","14.051","14.482","15.269","19.35","20.206","21.647","22.046","20.822","17.411","15.046","13.033","12.336","11.555","10.529","13.371","12.715","10.452","11.828",
"Georgia","GEO","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.684","9.368","9.365","14.573","13.226","20.121","20.211","25.53","24.184","20.73","19.778","27.161","24.357","27.697","27.877","29.691","31.145","37.051","43.623","41.26","41.747","38.1","41.069","38.014","36.483","35.733","29.041","29.691","30.059","30.852","30.705","30.346","30.166",
"Ghana","GHA","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.482","7.404","8.234","9.212","10.112","11.042","11.913","12.799","15.759","16.311","15.266","14.161","12.977","11.801","10.636","9.474","9.971","10.271","10.815","11.103","8.879","6.738","4.762","9.364","14.238","10.526","6.32","6.099","5.907","6.399","6.117","5.505","5.482",
"Gibraltar","GIB","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.701","5.719","5.696","5.656","5.617","5.631","5.591","5.61","5.624","5.694","5.683","5.636","5.764","5.896","6.055","6.152","6.107","6.167","6.337","6.502","6.555","6.428","6.559","6.727","6.906","6.784","6.677","6.705","6.988","8.461","7.989","7.107","7.098",
"Gambia, The","GMB","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.501","14.61","14.649","14.788","14.905","14.947","14.754","14.644","14.472","14.442","14.339","14.708","14.643","14.585","14.521","14.817","14.984","14.618","14.325","14.218","14.803","14.882","13.763","12.26","11.079","9.881","8.504","7.258","7.913","10.283","10.588","10.167","10.811",
"Guinea-Bissau","GNB","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.755","3.795","3.826","3.84","3.809","3.723","3.695","3.994","4.098","4.111","3.83","3.852","3.899","3.897","3.852","3.84","3.84","3.854","3.85","3.843","3.805","3.854","3.871","3.94","3.875","3.855","3.818","3.868","2.051","2.764","2.995","2.826","2.817",
"Equatorial Guinea","GNQ","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.393","14.764","15.046","15.212","15.238","15.293","15.371","15.44","15.558","15.531","15.689","15.709","15.694","15.431","15.353","15.164","15.175","15.092","15.494","15.958","15.895","15.753","15.574","15.516","15.692","15.644","15.64","15.361","15.429","17.665","17.237","15.821","15.548",
"Greece","GRC","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.835","26.738","30.251","28.802","30.217","31.389","31.916","31.935","31.316","28.957","27.816","26.711","26.499","26.57","25.811","24.658","22.731","21.61","25.469","33.005","44.951","55.656","58.491","52.645","49.731","47.223","43.392","40.011","34.754","33.74","35.39","31.29","26.642",
"Grenada","GRD","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.39","4.351","4.312","4.293","4.286","4.328","4.31","4.31","4.267","4.305","4.437","4.442","4.496","5.351","5.353","5.148","4.933","4.908","5.148","5.296","4.994","4.618","5.512","5.691","5.581","5.582","4.939","4.679","4.461","5.166","3.785","6.274","4.334",
"Guam","GUM","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.567","8.405","12.251","17.101","17.989","19.08","22.498","18.161","32.976","36.518","31.511","27.065","22.862","18.159","16.281","17.019","19.774","21.022","22.002","19.492","31.986","28.605","27.055","17.99","16.393","12.876","12.983","13.104","13.105","15.446","14.374","13.356","13.215",
"Guyana","GUY","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.741","27.828","27.197","26.633","26.293","25.855","25.504","25.321","25.068","24.905","24.305","23.901","23.304","22.729","22.203","21.364","21.549","21.775","22.147","22.558","22.751","22.99","23.291","23.72","24.227","24.616","24.977","25.283","26.304","30.857","28.991","25.329","25.676",
"High income","HIC","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.2650687592822","14.9376108344412","16.2384785886956","16.6355485724025","16.5490553403882","16.8217128154678","16.8203064731502","16.948541748326","16.5998131794182","15.3378079509701","15.1361356372562","15.545693377553","16.0332527661426","15.8724831881855","15.4818929619764","14.7781517612284","13.5474988862802","14.0754804720562","17.9429260685415","18.2631313319425","17.9069480169871","18.1874390756153","18.1110191328773","17.1099960299581","16.1447915718637","15.0278841927114","14.0636882022173","13.1211790587208","12.4034221603976","15.9512772631078","13.5328537179784","11.676323860208","11.2855638005881",
"Hong Kong SAR, China","HKG","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.204","4.303","4.457","4.31","6.833","6.612","5.168","10.416","13.941","11.064","11.196","14.814","14.84","12.073","10.671","10.374","8.973","8.514","12.49","12.097","9.269","9.229","9.444","9.202","10.424","9.728","8.531","8.731","8.527","15.533","12.79","11.03","8.939",
"Honduras","HND","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.712","5.153","5.255","5.342","5.526","7.376","5.652","6.828","6.488","6.574","6.807","6.96","9.194","10.547","8.732","6.186","5.505","5.521","6","7.506","8.064","6.972","9.823","11.865","11.042","12.58","10.746","10.489","10.761","17.087","14.321","13.607","10.498",
"Heavily indebted poor countries (HIPC)","HPC","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.98771733475227","9.08467716564732","9.0729352814885","8.99663344895185","8.75998362919646","8.71512127019783","8.59076213122219","8.65723607809526","8.87080025836362","8.98142969001838","8.96872228872522","8.97534930803017","8.98232486066906","8.83292097211838","8.65369928438151","8.51287640409065","8.41918632698882","8.36185909194494","8.46657785282465","9.03603342411758","9.16943257852203","8.82155434722765","8.4079591786817","8.34318644292663","8.57295031985823","8.4587972183866","8.46854027643652","8.3304209764939","8.25548551469714","9.42541881410479","9.03763169813717","8.06966416845221","7.67849175577606",
"Croatia","HRV","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.27","38.022","36.131","33.714","31.426","29.098","28.178","31.865","36.553","41.82","39.677","36.533","36.089","32.826","32.541","29.1","25.123","23.678","25.213","32.355","36.666","42.118","50.087","45.601","42.455","31.408","27.517","23.897","16.729","21.222","21.996","18.083","18.901",
"Haiti","HTI","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.582","16.832","17.266","18.064","17.499","17.198","16.695","17.168","17.375","20.534","23.566","26.57","29.267","32.203","34.875","38.062","40.552","39.218","37.504","36.948","35.333","34.304","33.644","34.012","34.082","34.46","34.674","34.808","35.183","39.687","37.942","36.521","36.421",
"Hungary","HUN","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.775","19.544","23.798","21.769","19.457","19.941","17.458","15.917","12.859","12.848","11.026","11.744","13.162","14.599","19.656","19.377","18.158","19.617","26.395","26.393","25.957","28.185","26.546","20.378","17.272","12.922","10.698","10.149","11.4","12.757","13.459","10.558","12.802",
"IBRD only","IBD","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.1640057525362","12.3968311612767","12.9861675743396","13.7924246777975","14.553008347531","14.7761009809543","15.0823641218119","15.6918507864272","16.1798583547969","16.2930650210803","16.6951223754904","17.2384206262406","17.4066539643544","17.1829274232548","17.2354224378658","16.9326876042115","16.5688634582576","16.7046321233641","17.486159445032","17.3575448518773","17.5082152898022","17.7053063184559","17.9240833365762","18.1539004641795","18.7353260092044","19.1992686582847","19.3194970804763","19.2224438124565","18.2343811897525","20.0559809059659","18.3546294030204","16.9616151587997","16.0588725637463",
"IDA & IBRD total","IBT","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.3069178977129","11.4954134627172","11.9774886449366","12.603320717104","13.1612600268263","13.3284778401946","13.5485187828785","14.0174854282543","14.413312452192","14.4996881366751","14.7623250376482","15.1213960974114","15.17990496305","14.9971992763966","15.0188915798317","14.6783916103042","14.3746496908412","14.4813581189623","15.0598910104686","14.9190572399806","15.0480495611006","15.4172499276804","15.4390171929961","15.4837940446608","16.03763267758","16.2735710380235","16.4353746814089","16.3554739666362","15.7060910858205","17.3303492742819","16.0373435442481","14.6069859108051","13.9290530832018",
"IDA total","IDA","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.88501271789531","7.98557362532552","8.16150451289369","8.24064966235483","8.19994111933708","8.30107928728652","8.33770308958502","8.44808085278748","8.6512752617172","8.73703376462482","8.61792081027314","8.44037791050276","8.20076689125824","8.20407637610479","8.19568445266261","7.83869312233056","7.86129711222245","8.03437401695767","8.18657866588899","8.18306495787641","8.43636515787082","9.44572139964954","9.13508980159859","8.90990896691218","9.60740936214359","9.51462342040043","9.95809540765746","10.0874966982396","10.3174166732368","11.6582794255625","11.323849924033","9.94464909624658","9.68041734485081",
"IDA blend","IDB","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.53228656715855","5.70260759224168","6.15131891746776","6.47176964918587","6.58446917748597","6.93265601379782","6.95698948923793","7.18556782846075","7.17620327410289","6.94604269085269","6.73028506239284","6.39401953473726","6.14054782646976","5.86767819055283","5.7176971415161","5.52823469263379","5.31642917469737","5.43403214215633","5.54004203242558","5.67616026568455","5.82304997754662","8.26540235059786","7.55547626175442","6.88124594407353","8.14511464877139","7.76579649651591","8.76744414798205","9.57987237563735","10.4953864073508","11.4988003669515","10.7906270961718","9.0351823029757","8.58958453970886",
"Indonesia","IDN","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.843","8.22","8.545","13.083","13.991","14.932","14.943","16.745","19.278","19.147","19.035","21.434","21.436","23.617","26.301","24.616","22.861","19.644","19.106","17.691","18.393","15.672","15.977","15.977","17.224","15.997","14.553","16.369","13.577","14.773","13.8","14.055","13.124",
"IDA only","IDX","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.0245922204403","9.09119598218118","9.13426730483794","9.09795597460598","8.98538927850341","8.97069785344852","9.01817969068665","9.07437294241663","9.38719478844654","9.63639896821915","9.5725511311235","9.47946274717427","9.25010488868065","9.39961076984756","9.46873559438289","9.02843912015735","9.1752100765095","9.37912732491989","9.55499261349842","9.47781775044635","9.78167555906502","10.0503811086642","9.9405882754604","9.93888273404095","10.3445224069387","10.3898594865364","10.5505052522475","10.3391038977333","10.2294149974142","11.7371314635821","11.5879281995944","10.3959319693796","10.2456922165501",
"Isle of Man","IMN","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.358","20.437","20.539","20.378","20.285","20.162","20.262","20.317","20.265","20.273","20.513","20.918","20.957","21.047","21.119","21.468","21.861","22.479","22.925","23.348","23.657","24.184","24.548","24.749","24.959","25.2","25.568","26.001","22.947","24.666","20.824","17.769","15.661",
"Not classified","INX","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.829","21.284","23.162","21.406","17.58","16.87","14.904","10.859","8.207","6.253","5.855","7.354","7.703","7.87","7.82","7.908","9.159","13.471","24.509","28.157","29.579","30.792","26.732","23.416","20.235","16.797","14.402","13.756","12.457","15.263","15.592","9.315","10.56",
"Iran, Islamic Rep.","IRN","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.994","22.131","21.804","21.335","20.136","18.55","19.608","20.775","22.145","23.082","24.273","25.171","22.682","20.346","23.396","23.534","22.347","23.136","24.716","28.7","26.645","26.894","23.872","24.972","25.962","29.087","28.208","27.502","25.948","23.712","23.752","22.7","22.637",
"Iraq","IRQ","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.777","15.373","15.428","15.269","15.621","15.8","15.498","15.327","15.325","15.538","15.975","16.644","17.264","17.028","16.92","16.775","17.207","16.916","16.817","16.578","16.449","16.091","17.891","19.908","21.354","22.446","25.276","27.3","29.576","34.823","35.653","32.069","31.97",
"Iceland","ISL","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.847","9.777","9.891","11.453","11.692","8.322","7.832","6.777","4.185","4.243","4.857","6.156","11.807","11.483","7.047","7.916","6.681","7.864","15.448","15.851","14.146","13.195","10.411","9.562","8.573","6.314","7.54","5.9","8.445","9.871","11.831","8.421","8.488",
